NodeType,MSRCSecurityUpdateSummary,MSRCSecurityUpdateID,MSRCSecurityUpdatePublishedDate,MSRCSecurityUpdateSource,MSRCSecurityUpdateExploitability
[MSRCSecurityUpdate],"This security update addresses a spoofing vulnerability in Microsoft Bluetooth Driver. The vulnerability allows an attacker to modify files protected by the impacted component, leading to a total loss of integrity. The attack requires user interaction and can be launched from a logically adjacent network. An official fix is available.",CVE-2024-21306,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21306,Requires User Interaction
[MSRCSecurityUpdate],"This security update addresses a vulnerability in the Windows Kernel-Mode Driver that could allow an attacker to elevate their privileges. The vulnerability is due to a flaw in the driver that does not properly handle objects in memory. An attacker who successfully exploits this vulnerability could run arbitrary code in kernel mode. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights.",CVE-2024-21309,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21309,High
[MSRCSecurityUpdate],"This post provides information about a security vulnerability in Microsoft Edge (Chromium-based) that could allow an attacker to elevate their privileges. The vulnerability requires user interaction for successful exploitation and impacts the confidentiality, integrity, and availability of the system to a low extent. The attack complexity is high, and no exploit code is currently available.",CVE-2024-21337,11-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21337,Proof of Concept
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Microsoft SharePoint Server. The vulnerability allows an attacker to execute arbitrary code on the affected system. The vulnerability is due to insufficient validation of user-supplied input by the affected software.,CVE-2024-21318,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21318,High
[MSRCSecurityUpdate],"This security update addresses a Denial of Service vulnerability in Microsoft Identity. The vulnerability allows an attacker to exploit the vulnerable component over the network without any user interaction. The attacker can cause a total loss of availability, denying access to resources in the impacted component.",CVE-2024-21319,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21319,High
[MSRCSecurityUpdate],"This security update addresses a remote code execution vulnerability in Microsoft ODBC Driver for SQL Server. The vulnerability allows an attacker to execute arbitrary code if they can convince a user to connect to a malicious server. The update adds protection for Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 versions 17.2, 17.4, 17.6, and 17.8.",CVE-2023-29356,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29356,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Microsoft ODBC Driver for SQL Server that could allow remote code execution. The vulnerability is due to an error in the software that could be exploited if a user is tricked into taking certain actions. Microsoft has released updates for affected products, including various versions of Visual Studio.",CVE-2023-32025,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-32025,Not provided
[MSRCSecurityUpdate],"This update addresses a vulnerability in Microsoft ODBC Driver for SQL Server that could allow remote code execution. Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 are also affected by this vulnerability.",CVE-2023-32026,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-32026,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Microsoft ODBC Driver for SQL Server that could allow remote code execution. The vulnerability has been addressed in updates for Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 versions 17.2, 17.4, 17.6, and 17.8.",CVE-2023-32027,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-32027,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in the Windows Kernel that could allow an attacker to elevate their privileges. The vulnerability is exploited locally and does not require user interaction. The impact of a successful exploit could result in a total loss of confidentiality, integrity, and availability.",CVE-2023-35633,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35633,Proof-of-Concept
[MSRCSecurityUpdate],This security update addresses a vulnerability in the Windows Bluetooth Driver that could allow remote code execution. The vulnerability is due to a flaw in the driver that could be exploited by an attacker to execute arbitrary code. The severity of this vulnerability is rated as important.,CVE-2023-35634,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35634,High
[MSRCSecurityUpdate],"This security update addresses a Denial of Service vulnerability in the Windows Kernel. The vulnerability allows an attacker to cause a total loss of availability in the impacted component, resulting in the attacker being able to fully deny access to resources. The attack vector is local, and the attack complexity is low. No special access conditions or extenuating circumstances exist, and an attacker can expect repeatable success against the vulnerable component.",CVE-2023-35635,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35635,High
[MSRCSecurityUpdate],This security update addresses an information disclosure vulnerability in Microsoft Outlook. The vulnerability allows an attacker to gain unauthorized access to sensitive information. The vulnerability can be exploited over the network and does not require complex conditions or special access rights. User interaction is required for successful exploitation. The impact of the vulnerability is high on confidentiality but has no impact on integrity and availability. An official fix is available.,CVE-2023-35636,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35636,Requires User Interaction
[MSRCSecurityUpdate],This security update addresses a spoofing vulnerability in Microsoft Outlook for Mac. The vulnerability could allow an attacker to exploit the vulnerable component over the network without any user interaction or special access conditions. The impact of the vulnerability is limited to data modification without serious consequences to the impacted component.,CVE-2023-35619,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35619,Possible
[MSRCSecurityUpdate],This security update addresses a Denial of Service vulnerability in Microsoft Dynamics 365 Finance and Operations. The vulnerability could allow an attacker to cause a denial of service condition. The update provides a fix for the vulnerability.,CVE-2023-35621,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35621,Unproven
[MSRCSecurityUpdate],"This security update addresses a spoofing vulnerability in Windows DNS. The vulnerability allows an attacker to modify files protected by the impacted component, leading to a total loss of integrity. The attack can be carried out remotely and does not require any user interaction or special access conditions. An official fix is available.",CVE-2023-35622,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35622,High
[MSRCSecurityUpdate],This security update addresses an elevation of privilege vulnerability in the Azure Connected Machine Agent. The vulnerability allows an attacker with low privileges to exploit the system and gain higher privileges. User interaction is required for the exploit to be successful.,CVE-2023-35624,12-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-35624,High
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-6508,07-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-6508,
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-6509,07-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-6509,Not provided
[MSRCSecurityUpdate],This security update addresses a vulnerability in Microsoft SQL OLE DB that could allow remote code execution. The vulnerability impacts multiple versions of Microsoft Visual Studio. Microsoft recommends customers running these products to install the updates for full protection.,CVE-2023-32028,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-32028,Not provided
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Microsoft ODBC and OLE DB. The vulnerability allows an attacker to execute arbitrary code on the target system. The update adds several versions of Microsoft Visual Studio to the list of affected products. Customers running any of these products are strongly recommended to install the updates to be fully protected from the vulnerability.,CVE-2023-29349,09-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29349,Not provided
[MSRCSecurityUpdate],This security update addresses a denial of service vulnerability in Microsoft QUIC. The vulnerability allows an attacker to exploit the vulnerable component over the network without any user interaction or special access conditions. The successful exploitation results in total loss of availability of the impacted component.,CVE-2023-36435,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36435,Not provided
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2024-0222,05-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-0222,Not provided
[MSRCSecurityUpdate],"This security update addresses a heap buffer overflow vulnerability in ANGLE, a component of Chromium. The vulnerability is addressed by Microsoft Edge (Chromium-based) which ingests Chromium. The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.",CVE-2024-0223,05-01-2024,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-0223,Not provided
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-6510,07-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-6510,Not specified
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-6511,07-12-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-6511,Not provided
[MSRCSecurityUpdate],,bb0123e0-7b91-92b6-87ee-c2252c0218d2,,,
[MSRCSecurityUpdate],"This security update addresses a remote code execution vulnerability in the Microsoft SQL ODBC Driver. The vulnerability can be exploited if a user takes some action before the vulnerability can be exploited. The impact of a successful attack can result in total loss of confidentiality, integrity, and availability.",CVE-2023-36417,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36417,High
[MSRCSecurityUpdate],"This security update addresses a remote code execution vulnerability in Skype for Business caused by improper handling of objects in memory. An attacker could exploit this vulnerability by sending a specially crafted request to a Skype for Business server, potentially gaining control of the affected system.",CVE-2023-36786,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36786,High
[MSRCSecurityUpdate],This security update addresses a vulnerability in the Microsoft ODBC Driver for SQL Server that could allow remote code execution. The vulnerability is due to an issue that could allow an attacker to execute arbitrary code on the target server. This update provides a fix for the vulnerability.,CVE-2023-36785,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36785,High
[MSRCSecurityUpdate],,<built-in function id>,,,
[MSRCSecurityUpdate],"This CVE was addressed by updates that were released in July 2023, but the CVE was inadvertently omitted from the July 2023 Security Updates. Microsoft strongly recommends that customers running affected versions of Microsoft Dynamics 365 (on-premises) install the July 2023 updates to be protected from this vulnerability.",CVE-2023-36416,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36416,Possible
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Azure Identity SDK. The vulnerability allows an attacker to execute arbitrary code on the affected system. The severity of the vulnerability is rated as important.,CVE-2023-36415,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36415,High
[MSRCSecurityUpdate],"This post provides information on the vulnerability CVE-2023-21709, which affects Microsoft Exchange Server and can lead to an elevation of privilege. The vulnerability has a high impact on confidentiality, integrity, and availability. The attack vector is network-based, and the attack complexity is low. No user interaction or privileges are required for an attacker to exploit this vulnerability.",CVE-2023-21709,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21709,High
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable to this issue.,CVE-2023-5479,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5479,Not provided
[MSRCSecurityUpdate],"This security update addresses a heap buffer overflow vulnerability in WebP, affecting multiple Microsoft products. The vulnerability is exploited in the wild and Microsoft recommends updating to the latest version of the affected products.",CVE-2023-4863,02-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4863,High
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-5483,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5483,Not specified
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable to this issue.",CVE-2023-4909,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4909,Not specified
[MSRCSecurityUpdate],"This security update addresses an elevation of privilege vulnerability in Microsoft Edge (Chromium-based). The vulnerability allows an attacker to gain unauthorized access and privileges on the affected system. The vulnerability can be exploited over the network and requires user interaction. The impact of the vulnerability is high, affecting confidentiality, integrity, and availability of the system.",CVE-2023-36735,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36735,High
[MSRCSecurityUpdate],"This security update addresses an elevation of privilege vulnerability in Microsoft Edge (Chromium-based). The vulnerability allows an attacker to gain unauthorized access and modify data, potentially impacting the confidentiality, integrity, and availability of the system. The vulnerability can be exploited over the network and requires user interaction. An official fix is available.",CVE-2023-36562,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36562,Moderate
[MSRCSecurityUpdate],This security update addresses an information disclosure vulnerability in Microsoft Edge (Chromium-based). The vulnerability allows an attacker to gain unauthorized access to restricted information. The vulnerability is exploitable over the network without any user interaction. The impact of the vulnerability is moderate and the attack complexity is low. An official fix is available.,CVE-2023-36409,20-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36409,Possible
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-5475,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5475,Not specified
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-5476,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5476,Not specified
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Skype for Business. The vulnerability could allow an attacker to execute arbitrary code on the target system. The severity of the vulnerability is rated as important.,CVE-2023-36780,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36780,High
[MSRCSecurityUpdate],"This security update addresses a remote code execution vulnerability in Microsoft Exchange Server. The vulnerability allows an attacker to execute arbitrary code on the target server. The attack complexity is low, meaning an attacker can expect repeatable success against the vulnerable component. The vulnerability has a high impact on confidentiality, integrity, and availability.",CVE-2023-36778,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36778,Proof-of-Concept
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Azure RTOS GUIX Studio. The vulnerability allows an attacker to execute arbitrary code on the affected system. The severity of the vulnerability is marked as important.,CVE-2023-36418,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36418,High
[MSRCSecurityUpdate],"This post provides information on the heap buffer overflow vulnerability in WebP, which affects Chromium and is documented in the Security Update Guide. The post also provides information on how to check the version of various software products and how to get updates.",CVE-2023-4863,04-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4863,Yes
[MSRCSecurityUpdate],"This post provides information about a heap buffer overflow vulnerability in vp8 encoding in libvpx, which affects Chromium. The vulnerability has been addressed in the latest version of Microsoft Edge (Chromium-based). Updates are being developed for Microsoft Teams and Skype, which are also affected.",CVE-2023-5217,30-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5217,Yes
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The vulnerability is due to a 'use after free' issue in libwebp. The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-1999,29-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-1999,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-5481,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5481,Not provided
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-4901,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4901,
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge is no longer vulnerable to this issue.",CVE-2023-4904,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4904,Not specified
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-4905,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4905,Not specified
[MSRCSecurityUpdate],"This security update addresses an elevation of privilege vulnerability in Microsoft Office. The vulnerability allows an attacker to exploit the system without any user interaction and without any special access conditions. The impact of the vulnerability is high, affecting confidentiality, integrity, and availability of the system.",CVE-2023-36569,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36569,High
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Microsoft ODBC Driver for SQL Server. The vulnerability allows an attacker to execute arbitrary code if they can convince a user to connect to a malicious server. The update fixes the vulnerability by correcting how the Microsoft ODBC Driver for SQL Server handles connections to servers.,CVE-2023-36420,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36420,High
[MSRCSecurityUpdate],This security update addresses a vulnerability in Windows Remote Desktop Gateway that could lead to information disclosure. The vulnerability is exploitable over the network and does not require user interaction. The attacker requires low privileges to exploit this vulnerability. The impact of this vulnerability is high on confidentiality but has no impact on integrity and availability.,CVE-2023-29348,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29348,Low
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable to this issue.",CVE-2023-5477,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5477,Not specified
[MSRCSecurityUpdate],"This post provides information about a security vulnerability in Microsoft Office Click-To-Run that could allow an attacker to elevate their privileges. The vulnerability is local, meaning the attacker would need to have access to the target system. The attack complexity is high, requiring conditions beyond the attacker's control for a successful attack. The attacker would need low privileges and no user interaction is required for the exploit. The impact of the exploit is high, potentially resulting in total loss of confidentiality, integrity, and availability.",CVE-2023-36568,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36568,Not provided
[MSRCSecurityUpdate],"This security update addresses an elevation of privilege vulnerability in Azure DevOps Server. The vulnerability allows an attacker to exploit the vulnerable component without any user interaction or special access conditions. The impact of the vulnerability is limited to some loss of confidentiality and integrity, and reduced performance or interruptions in resource availability.",CVE-2023-36561,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36561,Not provided
[MSRCSecurityUpdate],"This CVE was addressed by updates that were released in September 2023, but the CVE was inadvertently omitted from the September 2023 Security Updates. Microsoft strongly recommends that customers running affected versions of Microsoft Dynamics 365 (on-premises) install the September 2023 updates to be protected from this vulnerability.",CVE-2023-36433,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36433,Low
[MSRCSecurityUpdate],This security update addresses an information disclosure vulnerability in Microsoft Dynamics 365 (On-Premises). The vulnerability allows an attacker to exploit the vulnerable component over the network without any user interaction. The attack complexity is low and requires basic user privileges. The impact of the vulnerability is high on confidentiality with no impact on integrity and availability.,CVE-2023-36429,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36429,Low
[MSRCSecurityUpdate],"This security update addresses an elevation of privilege vulnerability in Azure HDInsight Apache Oozie Workflow Scheduler. The vulnerability allows an attacker to exploit the vulnerable component remotely over the network with low complexity and without user interaction. The successful exploitation results in total loss of confidentiality, integrity, and availability of the impacted component.",CVE-2023-36419,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36419,Proof-of-Concept
[MSRCSecurityUpdate],"This security update addresses a Denial of Service vulnerability in Microsoft Common Data Model SDK. The vulnerability allows an attacker to cause a total loss of availability, resulting in the attacker being able to fully deny access to resources in the impacted component.",CVE-2023-36566,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36566,High
[MSRCSecurityUpdate],"Microsoft is releasing the fifth phase of Windows security updates to address a vulnerability in Windows Kerberos. The updates remove support for the registry subkey KrbtgtFullPacSignature and Audit mode, and deny authentication for all service tickets without the new PAC signatures. Customers are strongly recommended to install the October 2023 updates to be fully protected.",CVE-2022-37967,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-37967,High
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.",CVE-2023-4900,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4900,Not specified
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The vulnerability is due to insufficient policy enforcement in Autofill. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-4906,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4906,Not provided
[MSRCSecurityUpdate],This security update addresses a vulnerability in the Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-5484,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5484,Not provided
[MSRCSecurityUpdate],"This security update addresses a spoofing vulnerability in Microsoft Edge (Chromium-based). The vulnerability allows an attacker to exploit the vulnerable component through the network, without requiring any special access conditions or privileges. User interaction is required for successful exploitation. The impact of this vulnerability is low on confidentiality and integrity, with no impact on availability.",CVE-2023-36727,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36727,Requires user interaction
[MSRCSecurityUpdate],"This security update addresses an elevation of privilege vulnerability in the Windows RDP Encoder Mirror Driver. The vulnerability allows an attacker to exploit the vulnerable component with low attack complexity and without user interaction. The impact of the vulnerability is high, affecting confidentiality, integrity, and availability of the system.",CVE-2023-36790,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36790,High
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Skype for Business. The vulnerability allows an attacker to execute arbitrary code on the target system. The severity of the vulnerability is rated as important.,CVE-2023-36789,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36789,High
[MSRCSecurityUpdate],"This security update addresses a vulnerability in the Autofill feature of Chromium, which is used by Microsoft Edge. The vulnerability has been fixed in the latest version of Microsoft Edge.",CVE-2023-5478,13-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5478,Not provided
[MSRCSecurityUpdate],This security update addresses an elevation of privilege vulnerability in Microsoft Office Graphics. The vulnerability could allow an attacker to execute arbitrary code in the context of the current user. The update corrects the way that Microsoft Office Graphics handles objects in memory.,CVE-2023-36565,10-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36565,Not provided
[MSRCSecurityUpdate],"This security update addresses a type confusion vulnerability in V8, a component of Chromium. The vulnerability is resolved in the latest version of Microsoft Edge (Chromium-based).",CVE-2023-5346,04-10-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5346,Not specified
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium that affects Microsoft Edge. The vulnerability is due to a use after free issue in passwords. The latest version of Microsoft Edge is no longer vulnerable.,CVE-2023-5186,29-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5186,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The vulnerability is due to a use-after-free issue in Extensions. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-5187,29-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-5187,Not specified
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is used by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-4902,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4902,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-4903,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4903,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is consumed by Microsoft Edge. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-4907,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4907,Not provided
[MSRCSecurityUpdate],"This security update addresses a vulnerability in Chromium, which is used by Microsoft Edge. The vulnerability is due to an inappropriate implementation in the Picture in Picture feature. The latest version of Microsoft Edge is no longer vulnerable.",CVE-2023-4908,15-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4908,Not provided
[MSRCSecurityUpdate],"This security update addresses an Out-Of-Bounds Write Vulnerability in Autodesk® FBX® SDK 2020 or prior. The vulnerability is also present in all supported versions of 3D Viewer, Microsoft Office 2019, Microsoft Office LTSC 2021, and Microsoft 365 Apps for Enterprise. Microsoft recommends installing the updates for these products to be fully protected.",CVE-2023-27909,14-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-27909,Exploitation Less Likely
[MSRCSecurityUpdate],Advisory updated to announce new versions of Servicing Stack Updates are available.,ADV990001,12-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/ADV990001,
[MSRCSecurityUpdate],"This security update addresses a vulnerability in the DHCP Server Service that could lead to information disclosure. The vulnerability is exploitable over the network, does not require user interaction, and the attacker does not need any special privileges. The impact of the vulnerability is limited to the confidentiality of the information, with no impact on integrity or availability.",CVE-2023-36801,12-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36801,Low
[MSRCSecurityUpdate],This security update addresses a cross-site scripting vulnerability in Dynamics Finance and Operations. The vulnerability could allow an attacker to spoof user interfaces on the affected system.,CVE-2023-36800,12-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36800,Proof-of-Concept
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in Microsoft Word. The vulnerability allows an attacker to execute arbitrary code if a user opens a specially crafted document. The update fixes the vulnerability by correcting how Microsoft Word handles objects in memory.,CVE-2023-36762,12-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36762,Proof-of-Concept
[MSRCSecurityUpdate],"This security update addresses a vulnerability in the 3D Viewer software that could allow remote code execution if exploited. The vulnerability is due to the software not properly handling certain files, which could allow an attacker to execute arbitrary code.",CVE-2023-36740,12-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36740,High
[MSRCSecurityUpdate],This security update addresses a remote code execution vulnerability in 3D Viewer. The vulnerability could allow an attacker to execute arbitrary code if a user opens a specially crafted document or visits a malicious webpage that contains embedded TrueType fonts. The update corrects the way that 3D Viewer handles objects in memory.,CVE-2023-36739,12-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36739,High
[MSRCSecurityUpdate],This security update addresses a vulnerability in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). The latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.,CVE-2023-4762,07-09-2023,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-4762,Not provided
